borough,station,boothremote,date,ridership
Bronx,Baychester Ave,('R729'-'R292'),2014-07-15 00:00:00,3685
Bronx,Baychester Ave,('R729'-'R292'),2014-07-16 00:00:00,3889
Bronx,Baychester Ave,('R729'-'R292'),2014-07-17 00:00:00,3969
Bronx,Baychester Ave,('R729'-'R292'),2014-07-18 00:00:00,3658
Bronx,Baychester Ave,('R729'-'R292'),2014-07-19 00:00:00,1194
Bronx,Baychester Ave,('R729'-'R292'),2014-07-20 00:00:00,1256
Bronx,Baychester Ave,('R729'-'R292'),2014-07-21 00:00:00,3869
Bronx,Baychester Ave,('R729'-'R292'),2014-07-22 00:00:00,3894
Bronx,Baychester Ave,('R729'-'R292'),2014-07-23 00:00:00,3798
Bronx,Baychester Ave,('R729'-'R292'),2014-07-24 00:00:00,3872
Bronx,Baychester Ave,('R729'-'R292'),2014-07-25 00:00:00,3687
Bronx,Baychester Ave,('R729'-'R292'),2014-07-26 00:00:00,1715
Bronx,Baychester Ave,('R729'-'R292'),2014-07-27 00:00:00,1260
Bronx,Baychester Ave,('R729'-'R292'),2014-07-28 00:00:00,3713
Bronx,Baychester Ave,('R729'-'R292'),2014-07-29 00:00:00,3739
Bronx,Baychester Ave,('R729'-'R292'),2014-07-30 00:00:00,3865
Bronx,Baychester Ave,('R729'-'R292'),2014-07-31 00:00:00,3759
Bronx,Baychester Ave,('R729'-'R292'),2014-08-01 00:00:00,3632
Bronx,Baychester Ave,('R729'-'R292'),2014-08-02 00:00:00,1364
Bronx,Baychester Ave,('R729'-'R292'),2014-08-03 00:00:00,1254
Bronx,Baychester Ave,('R729'-'R292'),2014-08-04 00:00:00,3765
Bronx,Baychester Ave,('R729'-'R292'),2014-08-05 00:00:00,3724
Bronx,Baychester Ave,('R729'-'R292'),2014-08-06 00:00:00,3754
Bronx,Baychester Ave,('R729'-'R292'),2014-08-07 00:00:00,3806
Bronx,Baychester Ave,('R729'-'R292'),2014-08-08 00:00:00,3716
Bronx,Baychester Ave,('R729'-'R292'),2014-08-09 00:00:00,1755
Bronx,Baychester Ave,('R729'-'R292'),2014-08-10 00:00:00,1337
Bronx,Baychester Ave,('R729'-'R292'),2014-08-11 00:00:00,3626
Bronx,Baychester Ave,('R729'-'R292'),2014-08-12 00:00:00,3439
Bronx,Baychester Ave,('R729'-'R292'),2014-08-13 00:00:00,3415
Bronx,Baychester Ave,('R729'-'R292'),2014-08-14 00:00:00,7027
Bronx,Baychester Ave,('R729'-'R292'),2014-08-16 00:00:00,27
Bronx,Baychester Ave,('R729'-'R292'),2014-08-17 00:00:00,6
Bronx,Baychester Ave,('R729'-'R292'),2014-08-18 00:00:00,3330
Bronx,Baychester Ave,('R729'-'R292'),2014-08-19 00:00:00,3500
Bronx,Baychester Ave,('R729'-'R292'),2014-08-20 00:00:00,3380
Bronx,Baychester Ave,('R729'-'R292'),2014-08-21 00:00:00,3387
Bronx,Baychester Ave,('R729'-'R292'),2014-08-22 00:00:00,3262
Bronx,Baychester Ave,('R729'-'R292'),2014-08-23 00:00:00,1753
Bronx,Baychester Ave,('R729'-'R292'),2014-08-24 00:00:00,1365
Bronx,Baychester Ave,('R729'-'R292'),2014-08-25 00:00:00,3450
Bronx,Baychester Ave,('R729'-'R292'),2014-08-26 00:00:00,3488
Bronx,Baychester Ave,('R729'-'R292'),2014-08-27 00:00:00,3372
Bronx,Baychester Ave,('R729'-'R292'),2014-08-28 00:00:00,3735
Bronx,Baychester Ave,('R729'-'R292'),2014-08-29 00:00:00,2212
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-05-24 00:00:00,1280
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-05-25 00:00:00,1024
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-05-26 00:00:00,1197
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-05-27 00:00:00,7117
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-05-28 00:00:00,7146
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-05-29 00:00:00,6788
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-05-30 00:00:00,6632
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-05-31 00:00:00,12
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-01 00:00:00,0
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-02 00:00:00,6860
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-03 00:00:00,7175
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-04 00:00:00,7047
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-05 00:00:00,7107
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-06 00:00:00,6466
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-07 00:00:00,23
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-08 00:00:00,808
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-09 00:00:00,7143
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-10 00:00:00,7365
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-11 00:00:00,7182
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-12 00:00:00,7182
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-13 00:00:00,6480
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-14 00:00:00,1278
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-15 00:00:00,1031
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-16 00:00:00,7171
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-17 00:00:00,7120
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-18 00:00:00,7057
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-19 00:00:00,7039
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-20 00:00:00,6341
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-21 00:00:00,22
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-22 00:00:00,0
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-23 00:00:00,6779
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-24 00:00:00,6917
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-25 00:00:00,6856
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-26 00:00:00,6766
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-27 00:00:00,6204
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-28 00:00:00,16
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-29 00:00:00,909
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-06-30 00:00:00,6840
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-01 00:00:00,6840
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-02 00:00:00,6646
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-03 00:00:00,5896
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-04 00:00:00,675
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-05 00:00:00,1051
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-06 00:00:00,1006
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-07 00:00:00,6712
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-08 00:00:00,6858
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-09 00:00:00,6801
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-10 00:00:00,6831
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-11 00:00:00,6069
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-12 00:00:00,1282
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-13 00:00:00,1017
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-14 00:00:00,6906
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-15 00:00:00,6824
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-16 00:00:00,6967
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-17 00:00:00,6924
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-18 00:00:00,6008
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-19 00:00:00,21
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-20 00:00:00,0
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-21 00:00:00,6747
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-22 00:00:00,7068
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-23 00:00:00,6924
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-24 00:00:00,6839
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-25 00:00:00,6045
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-26 00:00:00,1382
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-27 00:00:00,1012
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-28 00:00:00,6985
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-29 00:00:00,7089
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-30 00:00:00,6461
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-07-31 00:00:00,6944
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-01 00:00:00,6177
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-02 00:00:00,1306
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-03 00:00:00,1055
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-04 00:00:00,6957
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-05 00:00:00,6991
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-06 00:00:00,6887
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-07 00:00:00,6876
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-08 00:00:00,6182
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-09 00:00:00,1334
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-10 00:00:00,1049
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-11 00:00:00,6880
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-12 00:00:00,7114
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-13 00:00:00,6465
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-14 00:00:00,6851
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-15 00:00:00,6091
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-16 00:00:00,1317
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-17 00:00:00,1033
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-18 00:00:00,6753
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-19 00:00:00,6779
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-20 00:00:00,6642
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-21 00:00:00,6573
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-22 00:00:00,5960
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-23 00:00:00,1404
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-24 00:00:00,1085
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-25 00:00:00,6734
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-26 00:00:00,6873
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-27 00:00:00,6595
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-28 00:00:00,6475
Bronx,Hunters Pt Ave,('R507'-'R134'),2014-08-29 00:00:00,5535
Bronx,Pelham Parkway,('R727'-'R430'),2014-05-24 00:00:00,1160
Bronx,Pelham Parkway,('R727'-'R430'),2014-05-25 00:00:00,976
Bronx,Pelham Parkway,('R727'-'R430'),2014-05-26 00:00:00,1112
Bronx,Pelham Parkway,('R727'-'R430'),2014-05-27 00:00:00,3568
Bronx,Pelham Parkway,('R727'-'R430'),2014-05-28 00:00:00,3633
Bronx,Pelham Parkway,('R727'-'R430'),2014-05-29 00:00:00,3693
Bronx,Pelham Parkway,('R727'-'R430'),2014-05-30 00:00:00,3476
Bronx,Pelham Parkway,('R727'-'R430'),2014-05-31 00:00:00,1339
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-01 00:00:00,948
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-02 00:00:00,3705
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-03 00:00:00,3428
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-04 00:00:00,3603
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-05 00:00:00,3198
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-06 00:00:00,3591
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-07 00:00:00,1399
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-08 00:00:00,975
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-09 00:00:00,3406
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-10 00:00:00,3737
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-11 00:00:00,3716
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-12 00:00:00,3701
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-13 00:00:00,3437
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-14 00:00:00,7
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-15 00:00:00,0
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-16 00:00:00,3460
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-17 00:00:00,3482
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-18 00:00:00,3529
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-19 00:00:00,3434
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-20 00:00:00,3337
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-21 00:00:00,0
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-22 00:00:00,0
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-23 00:00:00,3040
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-24 00:00:00,3268
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-25 00:00:00,3192
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-26 00:00:00,3390
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-27 00:00:00,3061
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-28 00:00:00,4
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-29 00:00:00,0
Bronx,Pelham Parkway,('R727'-'R430'),2014-06-30 00:00:00,2893
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-01 00:00:00,3066
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-02 00:00:00,2952
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-03 00:00:00,2927
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-04 00:00:00,931
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-05 00:00:00,690
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-06 00:00:00,557
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-07 00:00:00,3114
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-08 00:00:00,3265
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-09 00:00:00,3124
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-10 00:00:00,2387
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-11 00:00:00,2906
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-12 00:00:00,829
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-13 00:00:00,549
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-14 00:00:00,3074
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-15 00:00:00,3159
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-16 00:00:00,3147
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-17 00:00:00,3175
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-18 00:00:00,2941
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-19 00:00:00,904
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-20 00:00:00,601
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-21 00:00:00,3064
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-22 00:00:00,3202
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-23 00:00:00,3075
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-24 00:00:00,3131
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-25 00:00:00,2874
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-26 00:00:00,971
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-27 00:00:00,599
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-28 00:00:00,2911
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-29 00:00:00,3100
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-30 00:00:00,3115
Bronx,Pelham Parkway,('R727'-'R430'),2014-07-31 00:00:00,3026
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-01 00:00:00,2806
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-02 00:00:00,866
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-03 00:00:00,648
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-04 00:00:00,3021
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-05 00:00:00,3071
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-06 00:00:00,3037
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-07 00:00:00,2977
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-08 00:00:00,2904
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-09 00:00:00,938
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-10 00:00:00,760
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-11 00:00:00,2863
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-12 00:00:00,2925
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-13 00:00:00,2869
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-14 00:00:00,2947
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-15 00:00:00,2755
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-16 00:00:00,8
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-17 00:00:00,0
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-18 00:00:00,2725
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-19 00:00:00,2928
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-20 00:00:00,2954
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-21 00:00:00,2815
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-22 00:00:00,2709
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-23 00:00:00,990
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-24 00:00:00,746
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-25 00:00:00,2852
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-26 00:00:00,2961
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-27 00:00:00,2998
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-28 00:00:00,2933
Bronx,Pelham Parkway,('R727'-'R430'),2014-08-29 00:00:00,2670
Bronx,Pelham Parkway,('R328'-'R361'),2014-05-24 00:00:00,4786
Bronx,Pelham Parkway,('R328'-'R361'),2014-05-25 00:00:00,4208
Bronx,Pelham Parkway,('R328'-'R361'),2014-05-26 00:00:00,4539
Bronx,Pelham Parkway,('R328'-'R361'),2014-05-27 00:00:00,6883
Bronx,Pelham Parkway,('R328'-'R361'),2014-05-28 00:00:00,7009
Bronx,Pelham Parkway,('R328'-'R361'),2014-05-29 00:00:00,7013
Bronx,Pelham Parkway,('R328'-'R361'),2014-05-30 00:00:00,7337
Bronx,Pelham Parkway,('R328'-'R361'),2014-05-31 00:00:00,5110
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-01 00:00:00,3947
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-02 00:00:00,7067
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-03 00:00:00,7115
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-04 00:00:00,7350
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-05 00:00:00,6460
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-06 00:00:00,7553
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-07 00:00:00,5447
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-08 00:00:00,4071
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-09 00:00:00,6313
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-10 00:00:00,7057
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-11 00:00:00,7311
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-12 00:00:00,6972
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-13 00:00:00,6755
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-14 00:00:00,6275
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-15 00:00:00,4398
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-16 00:00:00,7120
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-17 00:00:00,7003
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-18 00:00:00,7228
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-19 00:00:00,6819
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-20 00:00:00,7152
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-21 00:00:00,4662
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-22 00:00:00,3508
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-23 00:00:00,6810
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-24 00:00:00,6866
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-25 00:00:00,7031
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-26 00:00:00,7011
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-27 00:00:00,6845
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-28 00:00:00,5732
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-29 00:00:00,4258
Bronx,Pelham Parkway,('R328'-'R361'),2014-06-30 00:00:00,6500
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-01 00:00:00,6770
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-02 00:00:00,6904
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-03 00:00:00,6754
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-04 00:00:00,3704
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-05 00:00:00,3915
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-06 00:00:00,2856
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-07 00:00:00,6624
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-08 00:00:00,6492
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-09 00:00:00,7100
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-10 00:00:00,6943
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-11 00:00:00,6975
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-12 00:00:00,3955
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-13 00:00:00,2620
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-14 00:00:00,6123
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-15 00:00:00,5920
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-16 00:00:00,6855
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-17 00:00:00,6792
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-18 00:00:00,6902
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-19 00:00:00,4569
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-20 00:00:00,3439
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-21 00:00:00,6620
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-22 00:00:00,6564
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-23 00:00:00,7260
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-24 00:00:00,6496
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-25 00:00:00,6807
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-26 00:00:00,4756
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-27 00:00:00,3354
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-28 00:00:00,6232
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-29 00:00:00,6328
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-30 00:00:00,7176
Bronx,Pelham Parkway,('R328'-'R361'),2014-07-31 00:00:00,6547
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-01 00:00:00,6852
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-02 00:00:00,4405
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-03 00:00:00,3504
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-04 00:00:00,6563
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-05 00:00:00,6484
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-06 00:00:00,7228
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-07 00:00:00,6595
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-08 00:00:00,6652
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-09 00:00:00,5135
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-10 00:00:00,3762
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-11 00:00:00,6154
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-12 00:00:00,5835
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-13 00:00:00,6232
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-14 00:00:00,6560
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-15 00:00:00,6579
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-16 00:00:00,5347
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-17 00:00:00,4070
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-18 00:00:00,6109
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-19 00:00:00,6268
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-20 00:00:00,7082
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-21 00:00:00,6019
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-22 00:00:00,6266
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-23 00:00:00,4790
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-24 00:00:00,3661
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-25 00:00:00,6052
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-26 00:00:00,6059
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-27 00:00:00,6587
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-28 00:00:00,6407
Bronx,Pelham Parkway,('R328'-'R361'),2014-08-29 00:00:00,6093
Bronx,Pelham Parkway,('R327'-'R361'),2014-05-24 00:00:00,1684
Bronx,Pelham Parkway,('R327'-'R361'),2014-05-25 00:00:00,1439
Bronx,Pelham Parkway,('R327'-'R361'),2014-05-26 00:00:00,1608
Bronx,Pelham Parkway,('R327'-'R361'),2014-05-27 00:00:00,3082
Bronx,Pelham Parkway,('R327'-'R361'),2014-05-28 00:00:00,3256
Bronx,Pelham Parkway,('R327'-'R361'),2014-05-29 00:00:00,3218
Bronx,Pelham Parkway,('R327'-'R361'),2014-05-30 00:00:00,3219
